codepoint	ascii	comment
0x0119d1	""	" 𑧑  NANDINAGARI VOWEL SIGN AA"
0x0119d2	""	" 𑧒  NANDINAGARI VOWEL SIGN I"
0x0119d3	""	" 𑧓  NANDINAGARI VOWEL SIGN II"
0x0119d4	""	" 𑧔  NANDINAGARI VOWEL SIGN U"
0x0119d5	""	" 𑧕  NANDINAGARI VOWEL SIGN UU"
0x0119d6	""	" 𑧖  NANDINAGARI VOWEL SIGN VOCALIC R"
0x0119d7	""	" 𑧗  NANDINAGARI VOWEL SIGN VOCALIC RR"
0x0119da	""	" 𑧚  NANDINAGARI VOWEL SIGN E"
0x0119db	""	" 𑧛  NANDINAGARI VOWEL SIGN AI"
0x0119dc	""	" 𑧜  NANDINAGARI VOWEL SIGN O"
0x0119dd	""	" 𑧝  NANDINAGARI VOWEL SIGN AU"
0x0119de	""	" 𑧞  NANDINAGARI SIGN ANUSVARA"
0x0119df	""	" 𑧟  NANDINAGARI SIGN VISARGA"
0x0119e0	""	" x𑧠  NANDINAGARI SIGN VIRAMA"
0x0119e1	"--null--"	" 𑧡  NANDINAGARI SIGN AVAGRAHA"
0x0119e2	"--null--"	" 𑧢  NANDINAGARI SIGN SIDDHAM"
0x0119e3	"--null--"	" 𑧣  NANDINAGARI HEADSTROKE"
0x0119e4	""	" 𑧤  NANDINAGARI VOWEL SIGN PRISHTHAMATRA E"
0x011a00	"--null--"	" 𑨀  ZANABAZAR SQUARE LETTER A"
0x011a01	""	" 𑨁  ZANABAZAR SQUARE VOWEL SIGN I"
0x011a02	""	" 𑨂  ZANABAZAR SQUARE VOWEL SIGN UE"
0x011a03	""	" 𑨃  ZANABAZAR SQUARE VOWEL SIGN U"
0x011a04	""	" 𑨄  ZANABAZAR SQUARE VOWEL SIGN E"
0x011a05	""	" 𑨅  ZANABAZAR SQUARE VOWEL SIGN OE"
0x011a06	""	" 𑨆  ZANABAZAR SQUARE VOWEL SIGN O"
0x011a07	""	" 𑨇  ZANABAZAR SQUARE VOWEL SIGN AI"
0x011a08	""	" 𑨈  ZANABAZAR SQUARE VOWEL SIGN AU"
0x011a09	""	" 𑨉  ZANABAZAR SQUARE VOWEL SIGN REVERSED I"
0x011a0a	""	" 𑨊  ZANABAZAR SQUARE VOWEL LENGTH MARK"
0x011a0b	"--null--"	" 𑨋  ZANABAZAR SQUARE LETTER KA"
0x011a0c	"--null--"	" 𑨌  ZANABAZAR SQUARE LETTER KHA"
0x011a0d	"--null--"	" 𑨍  ZANABAZAR SQUARE LETTER GA"
0x011a0e	"--null--"	" 𑨎  ZANABAZAR SQUARE LETTER GHA"
0x011a0f	"--null--"	" 𑨏  ZANABAZAR SQUARE LETTER NGA"
0x011a10	"--null--"	" 𑨐  ZANABAZAR SQUARE LETTER CA"
0x011a11	"--null--"	" 𑨑  ZANABAZAR SQUARE LETTER CHA"
0x011a12	"--null--"	" 𑨒  ZANABAZAR SQUARE LETTER JA"
0x011a13	"--null--"	" 𑨓  ZANABAZAR SQUARE LETTER NYA"
0x011a14	"--null--"	" 𑨔  ZANABAZAR SQUARE LETTER TTA"
0x011a15	"--null--"	" 𑨕  ZANABAZAR SQUARE LETTER TTHA"
0x011a16	"--null--"	" 𑨖  ZANABAZAR SQUARE LETTER DDA"
0x011a17	"--null--"	" 𑨗  ZANABAZAR SQUARE LETTER DDHA"
0x011a18	"--null--"	" 𑨘  ZANABAZAR SQUARE LETTER NNA"
0x011a19	"--null--"	" 𑨙  ZANABAZAR SQUARE LETTER TA"
0x011a1a	"--null--"	" 𑨚  ZANABAZAR SQUARE LETTER THA"
0x011a1b	"--null--"	" 𑨛  ZANABAZAR SQUARE LETTER DA"
0x011a1c	"--null--"	" 𑨜  ZANABAZAR SQUARE LETTER DHA"
0x011a1d	"--null--"	" 𑨝  ZANABAZAR SQUARE LETTER NA"
0x011a1e	"--null--"	" 𑨞  ZANABAZAR SQUARE LETTER PA"
0x011a1f	"--null--"	" 𑨟  ZANABAZAR SQUARE LETTER PHA"
0x011a20	"--null--"	" 𑨠  ZANABAZAR SQUARE LETTER BA"
0x011a21	"--null--"	" 𑨡  ZANABAZAR SQUARE LETTER BHA"
0x011a22	"--null--"	" 𑨢  ZANABAZAR SQUARE LETTER MA"
0x011a23	"--null--"	" 𑨣  ZANABAZAR SQUARE LETTER TSA"
0x011a24	"--null--"	" 𑨤  ZANABAZAR SQUARE LETTER TSHA"
0x011a25	"--null--"	" 𑨥  ZANABAZAR SQUARE LETTER DZA"
0x011a26	"--null--"	" 𑨦  ZANABAZAR SQUARE LETTER DZHA"
0x011a27	"--null--"	" 𑨧  ZANABAZAR SQUARE LETTER ZHA"
0x011a28	"--null--"	" 𑨨  ZANABAZAR SQUARE LETTER ZA"
0x011a29	"--null--"	" 𑨩  ZANABAZAR SQUARE LETTER -A"
0x011a2a	"--null--"	" 𑨪  ZANABAZAR SQUARE LETTER YA"
0x011a2b	"--null--"	" 𑨫  ZANABAZAR SQUARE LETTER RA"
0x011a2c	"--null--"	" 𑨬  ZANABAZAR SQUARE LETTER LA"
0x011a2d	"--null--"	" 𑨭  ZANABAZAR SQUARE LETTER VA"
0x011a2e	"--null--"	" 𑨮  ZANABAZAR SQUARE LETTER SHA"
0x011a2f	"--null--"	" 𑨯  ZANABAZAR SQUARE LETTER SSA"
0x011a30	"--null--"	" 𑨰  ZANABAZAR SQUARE LETTER SA"
0x011a31	"--null--"	" 𑨱  ZANABAZAR SQUARE LETTER HA"
0x011a32	"--null--"	" 𑨲  ZANABAZAR SQUARE LETTER KSSA"
0x011a33	""	" 𑨳  ZANABAZAR SQUARE FINAL CONSONANT MARK"
0x011a34	""	" x𑨴  ZANABAZAR SQUARE SIGN VIRAMA"
0x011a35	""	" 𑨵  ZANABAZAR SQUARE SIGN CANDRABINDU"
0x011a36	""	" 𑨶  ZANABAZAR SQUARE SIGN CANDRABINDU WITH ORNAMENT"
0x011a37	""	" 𑨷  ZANABAZAR SQUARE SIGN CANDRA WITH ORNAMENT"
0x011a38	""	" 𑨸  ZANABAZAR SQUARE SIGN ANUSVARA"
0x011a39	""	" 𑨹  ZANABAZAR SQUARE SIGN VISARGA"
0x011a3a	"--null--"	" 𑨺  ZANABAZAR SQUARE CLUSTER-INITIAL LETTER RA"
0x011a3b	""	" 𑨻  ZANABAZAR SQUARE CLUSTER-FINAL LETTER YA"
0x011a3c	""	" 𑨼  ZANABAZAR SQUARE CLUSTER-FINAL LETTER RA"
0x011a3d	""	" 𑨽  ZANABAZAR SQUARE CLUSTER-FINAL LETTER LA"
0x011a3e	""	" 𑨾  ZANABAZAR SQUARE CLUSTER-FINAL LETTER VA"
0x011a3f	"--null--"	" 𑨿  ZANABAZAR SQUARE INITIAL HEAD MARK"
0x011a40	"--null--"	" 𑩀  ZANABAZAR SQUARE CLOSING HEAD MARK"
0x011a41	"--null--"	" 𑩁  ZANABAZAR SQUARE MARK TSHEG"
0x011a42	"--null--"	" 𑩂  ZANABAZAR SQUARE MARK SHAD"
0x011a43	"--null--"	" 𑩃  ZANABAZAR SQUARE MARK DOUBLE SHAD"
0x011a44	"--null--"	" 𑩄  ZANABAZAR SQUARE MARK LONG TSHEG"
0x011a45	"--null--"	" 𑩅  ZANABAZAR SQUARE INITIAL DOUBLE-LINED HEAD MARK"
0x011a46	"--null--"	" 𑩆  ZANABAZAR SQUARE CLOSING DOUBLE-LINED HEAD MARK"
0x011a47	""	" x𑩇  ZANABAZAR SQUARE SUBJOINER"
0x011a50	"--null--"	" 𑩐  SOYOMBO LETTER A"
0x011a51	""	" 𑩑  SOYOMBO VOWEL SIGN I"
0x011a52	""	" 𑩒  SOYOMBO VOWEL SIGN UE"
0x011a53	""	" 𑩓  SOYOMBO VOWEL SIGN U"
0x011a54	""	" 𑩔  SOYOMBO VOWEL SIGN E"
0x011a55	""	" 𑩕  SOYOMBO VOWEL SIGN O"
0x011a56	""	" 𑩖  SOYOMBO VOWEL SIGN OE"
0x011a57	""	" 𑩗  SOYOMBO VOWEL SIGN AI"
0x011a58	""	" 𑩘  SOYOMBO VOWEL SIGN AU"
0x011a59	""	" 𑩙  SOYOMBO VOWEL SIGN VOCALIC R"
0x011a5a	""	" 𑩚  SOYOMBO VOWEL SIGN VOCALIC L"
0x011a5b	""	" 𑩛  SOYOMBO VOWEL LENGTH MARK"
0x011a5c	"--null--"	" 𑩜  SOYOMBO LETTER KA"
0x011a5d	"--null--"	" 𑩝  SOYOMBO LETTER KHA"
0x011a5e	"--null--"	" 𑩞  SOYOMBO LETTER GA"
0x011a5f	"--null--"	" 𑩟  SOYOMBO LETTER GHA"
0x011a60	"--null--"	" 𑩠  SOYOMBO LETTER NGA"
0x011a61	"--null--"	" 𑩡  SOYOMBO LETTER CA"
0x011a62	"--null--"	" 𑩢  SOYOMBO LETTER CHA"
0x011a63	"--null--"	" 𑩣  SOYOMBO LETTER JA"
0x011a64	"--null--"	" 𑩤  SOYOMBO LETTER JHA"
0x011a65	"--null--"	" 𑩥  SOYOMBO LETTER NYA"
0x011a66	"--null--"	" 𑩦  SOYOMBO LETTER TTA"
0x011a67	"--null--"	" 𑩧  SOYOMBO LETTER TTHA"
0x011a68	"--null--"	" 𑩨  SOYOMBO LETTER DDA"
0x011a69	"--null--"	" 𑩩  SOYOMBO LETTER DDHA"
0x011a6a	"--null--"	" 𑩪  SOYOMBO LETTER NNA"
0x011a6b	"--null--"	" 𑩫  SOYOMBO LETTER TA"
0x011a6c	"--null--"	" 𑩬  SOYOMBO LETTER THA"
0x011a6d	"--null--"	" 𑩭  SOYOMBO LETTER DA"
0x011a6e	"--null--"	" 𑩮  SOYOMBO LETTER DHA"
0x011a6f	"--null--"	" 𑩯  SOYOMBO LETTER NA"
0x011a70	"--null--"	" 𑩰  SOYOMBO LETTER PA"
0x011a71	"--null--"	" 𑩱  SOYOMBO LETTER PHA"
0x011a72	"--null--"	" 𑩲  SOYOMBO LETTER BA"
0x011a73	"--null--"	" 𑩳  SOYOMBO LETTER BHA"
0x011a74	"--null--"	" 𑩴  SOYOMBO LETTER MA"
0x011a75	"--null--"	" 𑩵  SOYOMBO LETTER TSA"
0x011a76	"--null--"	" 𑩶  SOYOMBO LETTER TSHA"
0x011a77	"--null--"	" 𑩷  SOYOMBO LETTER DZA"
0x011a78	"--null--"	" 𑩸  SOYOMBO LETTER ZHA"
0x011a79	"--null--"	" 𑩹  SOYOMBO LETTER ZA"
0x011a7a	"--null--"	" 𑩺  SOYOMBO LETTER -A"
0x011a7b	"--null--"	" 𑩻  SOYOMBO LETTER YA"
0x011a7c	"--null--"	" 𑩼  SOYOMBO LETTER RA"
0x011a7d	"--null--"	" 𑩽  SOYOMBO LETTER LA"
0x011a7e	"--null--"	" 𑩾  SOYOMBO LETTER VA"
0x011a7f	"--null--"	" 𑩿  SOYOMBO LETTER SHA"
0x011a80	"--null--"	" 𑪀  SOYOMBO LETTER SSA"
0x011a81	"--null--"	" 𑪁  SOYOMBO LETTER SA"
0x011a82	"--null--"	" 𑪂  SOYOMBO LETTER HA"
0x011a83	"--null--"	" 𑪃  SOYOMBO LETTER KSSA"
0x011a84	"--null--"	" 𑪄  SOYOMBO SIGN JIHVAMULIYA"
0x011a85	"--null--"	" 𑪅  SOYOMBO SIGN UPADHMANIYA"
0x011a86	"--null--"	" 𑪆  SOYOMBO CLUSTER-INITIAL LETTER RA"
0x011a87	"--null--"	" 𑪇  SOYOMBO CLUSTER-INITIAL LETTER LA"
0x011a88	"--null--"	" 𑪈  SOYOMBO CLUSTER-INITIAL LETTER SHA"
0x011a89	"--null--"	" 𑪉  SOYOMBO CLUSTER-INITIAL LETTER SA"
0x011a8a	""	" 𑪊  SOYOMBO FINAL CONSONANT SIGN G"
0x011a8b	""	" 𑪋  SOYOMBO FINAL CONSONANT SIGN K"
0x011a8c	""	" 𑪌  SOYOMBO FINAL CONSONANT SIGN NG"
0x011a8d	""	" 𑪍  SOYOMBO FINAL CONSONANT SIGN D"
0x011a8e	""	" 𑪎  SOYOMBO FINAL CONSONANT SIGN N"
0x011a8f	""	" 𑪏  SOYOMBO FINAL CONSONANT SIGN B"
0x011a90	""	" 𑪐  SOYOMBO FINAL CONSONANT SIGN M"
0x011a91	""	" 𑪑  SOYOMBO FINAL CONSONANT SIGN R"
0x011a92	""	" 𑪒  SOYOMBO FINAL CONSONANT SIGN L"
0x011a93	""	" 𑪓  SOYOMBO FINAL CONSONANT SIGN SH"
0x011a94	""	" 𑪔  SOYOMBO FINAL CONSONANT SIGN S"
0x011a95	""	" 𑪕  SOYOMBO FINAL CONSONANT SIGN -A"
0x011a96	""	" 𑪖  SOYOMBO SIGN ANUSVARA"
0x011a97	""	" 𑪗  SOYOMBO SIGN VISARGA"
0x011a98	""	" 𑪘  SOYOMBO GEMINATION MARK"
0x011a99	""	" x𑪙  SOYOMBO SUBJOINER"
0x011a9a	"--null--"	" 𑪚  SOYOMBO MARK TSHEG"
0x011a9b	"--null--"	" 𑪛  SOYOMBO MARK SHAD"
0x011a9c	"--null--"	" 𑪜  SOYOMBO MARK DOUBLE SHAD"
0x011a9d	"--null--"	" 𑪝  SOYOMBO MARK PLUTA"
0x011a9e	"--null--"	" 𑪞  SOYOMBO HEAD MARK WITH MOON AND SUN AND TRIPLE FLAME"
0x011a9f	"--null--"	" 𑪟  SOYOMBO HEAD MARK WITH MOON AND SUN AND FLAME"
0x011aa0	"--null--"	" 𑪠  SOYOMBO HEAD MARK WITH MOON AND SUN"
0x011aa1	"--null--"	" 𑪡  SOYOMBO TERMINAL MARK-1"
0x011aa2	"--null--"	" 𑪢  SOYOMBO TERMINAL MARK-2"
0x011ab0	"--null--"	" 𑪰  CANADIAN SYLLABICS NATTILIK HI"
0x011ab1	"--null--"	" 𑪱  CANADIAN SYLLABICS NATTILIK HII"
0x011ab2	"--null--"	" 𑪲  CANADIAN SYLLABICS NATTILIK HO"
0x011ab3	"--null--"	" 𑪳  CANADIAN SYLLABICS NATTILIK HOO"
0x011ab4	"--null--"	" 𑪴  CANADIAN SYLLABICS NATTILIK HA"
0x011ab5	"--null--"	" 𑪵  CANADIAN SYLLABICS NATTILIK HAA"
0x011ab6	"--null--"	" 𑪶  CANADIAN SYLLABICS NATTILIK SHRI"
0x011ab7	"--null--"	" 𑪷  CANADIAN SYLLABICS NATTILIK SHRII"
0x011ab8	"--null--"	" 𑪸  CANADIAN SYLLABICS NATTILIK SHRO"
0x011ab9	"--null--"	" 𑪹  CANADIAN SYLLABICS NATTILIK SHROO"
0x011aba	"--null--"	" 𑪺  CANADIAN SYLLABICS NATTILIK SHRA"
0x011abb	"--null--"	" 𑪻  CANADIAN SYLLABICS NATTILIK SHRAA"
0x011abc	"--null--"	" 𑪼  CANADIAN SYLLABICS SPE"
0x011abd	"--null--"	" 𑪽  CANADIAN SYLLABICS SPI"
0x011abe	"--null--"	" 𑪾  CANADIAN SYLLABICS SPO"
0x011abf	"--null--"	" 𑪿  CANADIAN SYLLABICS SPA"
0x011ac0	"--null--"	" 𑫀  PAU CIN HAU LETTER PA"
0x011ac1	"--null--"	" 𑫁  PAU CIN HAU LETTER KA"
0x011ac2	"--null--"	" 𑫂  PAU CIN HAU LETTER LA"
0x011ac3	"--null--"	" 𑫃  PAU CIN HAU LETTER MA"
0x011ac4	"--null--"	" 𑫄  PAU CIN HAU LETTER DA"
0x011ac5	"--null--"	" 𑫅  PAU CIN HAU LETTER ZA"
0x011ac6	"--null--"	" 𑫆  PAU CIN HAU LETTER VA"
0x011ac7	"--null--"	" 𑫇  PAU CIN HAU LETTER NGA"
0x011ac8	"--null--"	" 𑫈  PAU CIN HAU LETTER HA"
0x011ac9	"--null--"	" 𑫉  PAU CIN HAU LETTER GA"
0x011aca	"--null--"	" 𑫊  PAU CIN HAU LETTER KHA"
0x011acb	"--null--"	" 𑫋  PAU CIN HAU LETTER SA"
0x011acc	"--null--"	" 𑫌  PAU CIN HAU LETTER BA"
0x011acd	"--null--"	" 𑫍  PAU CIN HAU LETTER CA"
0x011ace	"--null--"	" 𑫎  PAU CIN HAU LETTER TA"
0x011acf	"--null--"	" 𑫏  PAU CIN HAU LETTER THA"
0x011ad0	"--null--"	" 𑫐  PAU CIN HAU LETTER NA"
0x011ad1	"--null--"	" 𑫑  PAU CIN HAU LETTER PHA"
0x011ad2	"--null--"	" 𑫒  PAU CIN HAU LETTER RA"
0x011ad3	"--null--"	" 𑫓  PAU CIN HAU LETTER FA"
0x011ad4	"--null--"	" 𑫔  PAU CIN HAU LETTER CHA"
0x011ad5	"--null--"	" 𑫕  PAU CIN HAU LETTER A"
0x011ad6	"--null--"	" 𑫖  PAU CIN HAU LETTER E"
0x011ad7	"--null--"	" 𑫗  PAU CIN HAU LETTER I"
0x011ad8	"--null--"	" 𑫘  PAU CIN HAU LETTER O"
0x011ad9	"--null--"	" 𑫙  PAU CIN HAU LETTER U"
0x011ada	"--null--"	" 𑫚  PAU CIN HAU LETTER UA"
0x011adb	"--null--"	" 𑫛  PAU CIN HAU LETTER IA"
0x011adc	"--null--"	" 𑫜  PAU CIN HAU LETTER FINAL P"
0x011add	"--null--"	" 𑫝  PAU CIN HAU LETTER FINAL K"
0x011ade	"--null--"	" 𑫞  PAU CIN HAU LETTER FINAL T"
0x011adf	"--null--"	" 𑫟  PAU CIN HAU LETTER FINAL M"
0x011ae0	"--null--"	" 𑫠  PAU CIN HAU LETTER FINAL N"
0x011ae1	"--null--"	" 𑫡  PAU CIN HAU LETTER FINAL L"
0x011ae2	"--null--"	" 𑫢  PAU CIN HAU LETTER FINAL W"
0x011ae3	"--null--"	" 𑫣  PAU CIN HAU LETTER FINAL NG"
0x011ae4	"--null--"	" 𑫤  PAU CIN HAU LETTER FINAL Y"
0x011ae5	"--null--"	" 𑫥  PAU CIN HAU RISING TONE LONG"
0x011ae6	"--null--"	" 𑫦  PAU CIN HAU RISING TONE"
0x011ae7	"--null--"	" 𑫧  PAU CIN HAU SANDHI GLOTTAL STOP"
0x011ae8	"--null--"	" 𑫨  PAU CIN HAU RISING TONE LONG FINAL"
0x011ae9	"--null--"	" 𑫩  PAU CIN HAU RISING TONE FINAL"
0x011aea	"--null--"	" 𑫪  PAU CIN HAU SANDHI GLOTTAL STOP FINAL"
0x011aeb	"--null--"	" 𑫫  PAU CIN HAU SANDHI TONE LONG"
0x011aec	"--null--"	" 𑫬  PAU CIN HAU SANDHI TONE"
0x011aed	"--null--"	" 𑫭  PAU CIN HAU SANDHI TONE LONG FINAL"
0x011aee	"--null--"	" 𑫮  PAU CIN HAU SANDHI TONE FINAL"
0x011aef	"--null--"	" 𑫯  PAU CIN HAU MID-LEVEL TONE"
0x011af0	"--null--"	" 𑫰  PAU CIN HAU GLOTTAL STOP VARIANT"
0x011af1	"--null--"	" 𑫱  PAU CIN HAU MID-LEVEL TONE LONG FINAL"
0x011af2	"--null--"	" 𑫲  PAU CIN HAU MID-LEVEL TONE FINAL"
0x011af3	"--null--"	" 𑫳  PAU CIN HAU LOW-FALLING TONE LONG"
0x011af4	"--null--"	" 𑫴  PAU CIN HAU LOW-FALLING TONE"
0x011af5	"--null--"	" 𑫵  PAU CIN HAU GLOTTAL STOP"
0x011af6	"--null--"	" 𑫶  PAU CIN HAU LOW-FALLING TONE LONG FINAL"
0x011af7	"--null--"	" 𑫷  PAU CIN HAU LOW-FALLING TONE FINAL"
0x011af8	"--null--"	" 𑫸  PAU CIN HAU GLOTTAL STOP FINAL"
0x011b00	"--null--"	" 𑬀  DEVANAGARI HEAD MARK"
0x011b01	"--null--"	" 𑬁  DEVANAGARI HEAD MARK WITH HEADSTROKE"
0x011b02	"--null--"	" 𑬂  DEVANAGARI SIGN BHALE"
0x011b03	"--null--"	" 𑬃  DEVANAGARI SIGN BHALE WITH HOOK"
0x011b04	"--null--"	" 𑬄  DEVANAGARI SIGN EXTENDED BHALE"
0x011b05	"--null--"	" 𑬅  DEVANAGARI SIGN EXTENDED BHALE WITH HOOK"
0x011b06	"--null--"	" 𑬆  DEVANAGARI SIGN WESTERN FIVE-LIKE BHALE"
0x011b07	"--null--"	" 𑬇  DEVANAGARI SIGN WESTERN NINE-LIKE BHALE"
0x011b08	"--null--"	" 𑬈  DEVANAGARI SIGN REVERSED NINE-LIKE BHALE"
0x011b09	"--null--"	" 𑬉  DEVANAGARI SIGN MINDU"
0x011b60	"--null--"	" 𑭠  SHARADA VOWEL SIGN OE"
0x011b61	"--null--"	" 𑭡  SHARADA VOWEL SIGN OOE"
0x011b62	"--null--"	" 𑭢  SHARADA VOWEL SIGN UE"
0x011b63	"--null--"	" 𑭣  SHARADA VOWEL SIGN UUE"
0x011b64	"--null--"	" 𑭤  SHARADA VOWEL SIGN SHORT E"
0x011b65	"--null--"	" 𑭥  SHARADA VOWEL SIGN SHORT O"
0x011b66	"--null--"	" 𑭦  SHARADA VOWEL SIGN CANDRA E"
0x011b67	"--null--"	" 𑭧  SHARADA VOWEL SIGN CANDRA O"
0x011bc0	"--null--"	" 𑯀  SUNUWAR LETTER DEVI"
0x011bc1	"--null--"	" 𑯁  SUNUWAR LETTER TASLA"
0x011bc2	"--null--"	" 𑯂  SUNUWAR LETTER EKO"
0x011bc3	"--null--"	" 𑯃  SUNUWAR LETTER IMAR"
0x011bc4	"--null--"	" 𑯄  SUNUWAR LETTER REU"
0x011bc5	"--null--"	" 𑯅  SUNUWAR LETTER UTTHI"
0x011bc6	"--null--"	" 𑯆  SUNUWAR LETTER KIK"
0x011bc7	"--null--"	" 𑯇  SUNUWAR LETTER MA"
0x011bc8	"--null--"	" 𑯈  SUNUWAR LETTER APPHO"
0x011bc9	"--null--"	" 𑯉  SUNUWAR LETTER PIP"
0x011bca	"--null--"	" 𑯊  SUNUWAR LETTER GIL"
0x011bcb	"--null--"	" 𑯋  SUNUWAR LETTER HAMSO"
0x011bcc	"--null--"	" 𑯌  SUNUWAR LETTER CARMI"
0x011bcd	"--null--"	" 𑯍  SUNUWAR LETTER NAH"
0x011bce	"--null--"	" 𑯎  SUNUWAR LETTER BUR"
0x011bcf	"--null--"	" 𑯏  SUNUWAR LETTER JYAH"
0x011bd0	"--null--"	" 𑯐  SUNUWAR LETTER LOACHA"
0x011bd1	"--null--"	" 𑯑  SUNUWAR LETTER OTTHI"
0x011bd2	"--null--"	" 𑯒  SUNUWAR LETTER SHYELE"
0x011bd3	"--null--"	" 𑯓  SUNUWAR LETTER VARCA"
0x011bd4	"--null--"	" 𑯔  SUNUWAR LETTER YAT"
0x011bd5	"--null--"	" 𑯕  SUNUWAR LETTER AVA"
0x011bd6	"--null--"	" 𑯖  SUNUWAR LETTER AAL"
0x011bd7	"--null--"	" 𑯗  SUNUWAR LETTER DONGA"
0x011bd8	"--null--"	" 𑯘  SUNUWAR LETTER THARI"
0x011bd9	"--null--"	" 𑯙  SUNUWAR LETTER PHAR"
0x011bda	"--null--"	" 𑯚  SUNUWAR LETTER NGAR"
0x011bdb	"--null--"	" 𑯛  SUNUWAR LETTER KHA"
0x011bdc	"--null--"	" 𑯜  SUNUWAR LETTER SHYER"
0x011bdd	"--null--"	" 𑯝  SUNUWAR LETTER CHELAP"
0x011bde	"--null--"	" 𑯞  SUNUWAR LETTER TENTU"
0x011bdf	"--null--"	" 𑯟  SUNUWAR LETTER THELE"
0x011be0	"--null--"	" 𑯠  SUNUWAR LETTER KLOKO"
0x011be1	"--null--"	" 𑯡  SUNUWAR SIGN PVO"
0x011bf0	"--null--"	" 𑯰  SUNUWAR DIGIT ZERO"
0x011bf1	"--null--"	" 𑯱  SUNUWAR DIGIT ONE"
0x011bf2	"--null--"	" 𑯲  SUNUWAR DIGIT TWO"
0x011bf3	"--null--"	" 𑯳  SUNUWAR DIGIT THREE"
0x011bf4	"--null--"	" 𑯴  SUNUWAR DIGIT FOUR"
0x011bf5	"--null--"	" 𑯵  SUNUWAR DIGIT FIVE"
0x011bf6	"--null--"	" 𑯶  SUNUWAR DIGIT SIX"
0x011bf7	"--null--"	" 𑯷  SUNUWAR DIGIT SEVEN"
0x011bf8	"--null--"	" 𑯸  SUNUWAR DIGIT EIGHT"
0x011bf9	"--null--"	" 𑯹  SUNUWAR DIGIT NINE"
0x011c00	"--null--"	" 𑰀  BHAIKSUKI LETTER A"
0x011c01	"--null--"	" 𑰁  BHAIKSUKI LETTER AA"
0x011c02	"--null--"	" 𑰂  BHAIKSUKI LETTER I"
0x011c03	"--null--"	" 𑰃  BHAIKSUKI LETTER II"
0x011c04	"--null--"	" 𑰄  BHAIKSUKI LETTER U"
0x011c05	"--null--"	" 𑰅  BHAIKSUKI LETTER UU"
0x011c06	"--null--"	" 𑰆  BHAIKSUKI LETTER VOCALIC R"
0x011c07	"--null--"	" 𑰇  BHAIKSUKI LETTER VOCALIC RR"
0x011c08	"--null--"	" 𑰈  BHAIKSUKI LETTER VOCALIC L"
0x011c0a	"--null--"	" 𑰊  BHAIKSUKI LETTER E"
0x011c0b	"--null--"	" 𑰋  BHAIKSUKI LETTER AI"
0x011c0c	"--null--"	" 𑰌  BHAIKSUKI LETTER O"
0x011c0d	"--null--"	" 𑰍  BHAIKSUKI LETTER AU"
0x011c0e	"--null--"	" 𑰎  BHAIKSUKI LETTER KA"
0x011c0f	"--null--"	" 𑰏  BHAIKSUKI LETTER KHA"
0x011c10	"--null--"	" 𑰐  BHAIKSUKI LETTER GA"
0x011c11	"--null--"	" 𑰑  BHAIKSUKI LETTER GHA"
0x011c12	"--null--"	" 𑰒  BHAIKSUKI LETTER NGA"
0x011c13	"--null--"	" 𑰓  BHAIKSUKI LETTER CA"
0x011c14	"--null--"	" 𑰔  BHAIKSUKI LETTER CHA"
0x011c15	"--null--"	" 𑰕  BHAIKSUKI LETTER JA"
0x011c16	"--null--"	" 𑰖  BHAIKSUKI LETTER JHA"
0x011c17	"--null--"	" 𑰗  BHAIKSUKI LETTER NYA"
0x011c18	"--null--"	" 𑰘  BHAIKSUKI LETTER TTA"
0x011c19	"--null--"	" 𑰙  BHAIKSUKI LETTER TTHA"
0x011c1a	"--null--"	" 𑰚  BHAIKSUKI LETTER DDA"
0x011c1b	"--null--"	" 𑰛  BHAIKSUKI LETTER DDHA"
0x011c1c	"--null--"	" 𑰜  BHAIKSUKI LETTER NNA"
0x011c1d	"--null--"	" 𑰝  BHAIKSUKI LETTER TA"
0x011c1e	"--null--"	" 𑰞  BHAIKSUKI LETTER THA"
0x011c1f	"--null--"	" 𑰟  BHAIKSUKI LETTER DA"
0x011c20	"--null--"	" 𑰠  BHAIKSUKI LETTER DHA"
0x011c21	"--null--"	" 𑰡  BHAIKSUKI LETTER NA"
0x011c22	"--null--"	" 𑰢  BHAIKSUKI LETTER PA"
0x011c23	"--null--"	" 𑰣  BHAIKSUKI LETTER PHA"
0x011c24	"--null--"	" 𑰤  BHAIKSUKI LETTER BA"
0x011c25	"--null--"	" 𑰥  BHAIKSUKI LETTER BHA"
0x011c26	"--null--"	" 𑰦  BHAIKSUKI LETTER MA"
0x011c27	"--null--"	" 𑰧  BHAIKSUKI LETTER YA"
0x011c28	"--null--"	" 𑰨  BHAIKSUKI LETTER RA"
0x011c29	"--null--"	" 𑰩  BHAIKSUKI LETTER LA"
0x011c2a	"--null--"	" 𑰪  BHAIKSUKI LETTER VA"
0x011c2b	"--null--"	" 𑰫  BHAIKSUKI LETTER SHA"
0x011c2c	"--null--"	" 𑰬  BHAIKSUKI LETTER SSA"
0x011c2d	"--null--"	" 𑰭  BHAIKSUKI LETTER SA"
0x011c2e	"--null--"	" 𑰮  BHAIKSUKI LETTER HA"
0x011c2f	""	" 𑰯  BHAIKSUKI VOWEL SIGN AA"
0x011c30	""	" 𑰰  BHAIKSUKI VOWEL SIGN I"
0x011c31	""	" 𑰱  BHAIKSUKI VOWEL SIGN II"
